date,ticker,sentiment_score
2022-12-31,NFLX,-0.02
2023-01-01,NFLX,-0.07
2023-01-02,NFLX,-0.01
2023-01-03,NFLX,0.13
2023-01-04,NFLX,0.0
2023-01-05,NFLX,-0.03
2023-01-06,NFLX,0.08
2023-01-07,NFLX,-0.05
2023-01-08,NFLX,-0.14
2023-01-09,NFLX,-0.18
2023-01-10,NFLX,-0.28
2023-01-11,NFLX,0.0
2023-01-12,NFLX,-0.07
2023-01-13,NFLX,-0.02
2023-01-14,NFLX,0.07
2023-01-15,NFLX,0.09
2023-01-16,NFLX,0.15
2023-01-17,NFLX,0.09
2023-01-18,NFLX,0.15
2023-01-19,NFLX,0.25
2023-01-20,NFLX,0.3
2023-01-21,NFLX,0.0
2023-01-22,NFLX,0.03
2023-01-23,NFLX,0.0
2023-01-24,NFLX,-0.13
2023-01-25,NFLX,-0.2
2023-01-26,NFLX,-0.21
2023-01-27,NFLX,-0.1
2023-01-28,NFLX,0.0
2023-01-29,NFLX,-0.03
2023-01-30,NFLX,0.02
2023-01-31,NFLX,0.15
2023-02-01,NFLX,0.2
2023-02-02,NFLX,0.33
2023-02-03,NFLX,0.31
2023-02-04,NFLX,0.32
2023-02-05,NFLX,0.36
2023-02-06,NFLX,0.49
2023-02-07,NFLX,0.59
2023-02-08,NFLX,0.74
2023-02-09,NFLX,0.73
2023-02-10,NFLX,0.69
2023-02-11,NFLX,0.62
2023-02-12,NFLX,0.65
2023-02-13,NFLX,0.51
2023-02-14,NFLX,0.45
2023-02-15,NFLX,0.59
2023-02-16,NFLX,0.72
2023-02-17,NFLX,0.75
2023-02-18,NFLX,0.64
2023-02-19,NFLX,0.63
2023-02-20,NFLX,0.66
2023-02-21,NFLX,0.6
2023-02-22,NFLX,0.52
2023-02-23,NFLX,0.0
2023-02-24,NFLX,-0.03
2023-02-25,NFLX,-0.06
2023-02-26,NFLX,-0.08
2023-02-27,NFLX,0.0
2023-02-28,NFLX,0.11
2023-03-01,NFLX,0.01
2023-03-02,NFLX,0.13
2023-03-03,NFLX,0.28
2023-03-04,NFLX,0.28
2023-03-05,NFLX,0.41
2023-03-06,NFLX,0.44
2023-03-07,NFLX,0.32
2023-03-08,NFLX,0.21
2023-03-09,NFLX,0.27
2023-03-10,NFLX,0.24
2023-03-11,NFLX,0.24
2023-03-12,NFLX,0.16
2023-03-13,NFLX,0.25
2023-03-14,NFLX,0.0
2023-03-15,NFLX,-0.07
2023-03-16,NFLX,0.0
2023-03-17,NFLX,0.09
2023-03-18,NFLX,0.19
2023-03-19,NFLX,0.16
2023-03-20,NFLX,0.0
2023-03-21,NFLX,0.0
2023-03-22,NFLX,0.15
2023-03-23,NFLX,0.24
2023-03-24,NFLX,0.0
2023-03-25,NFLX,-0.08
2023-03-26,NFLX,0.06
2023-03-27,NFLX,0.2
2023-03-28,NFLX,0.33
2023-03-29,NFLX,0.26
2023-03-30,NFLX,0.34
2023-03-31,NFLX,0.26
2023-04-01,NFLX,0.4
2023-04-02,NFLX,0.31
2023-04-03,NFLX,0.18
2023-04-04,NFLX,0.13
2023-04-05,NFLX,0.16
2023-04-06,NFLX,0.04
2023-04-07,NFLX,0.04
2023-04-08,NFLX,-0.1
2023-04-09,NFLX,-0.14
2023-04-10,NFLX,-0.1
2023-04-11,NFLX,-0.01
2023-04-12,NFLX,0.0
2023-04-13,NFLX,-0.03
2023-04-14,NFLX,-0.17
2023-04-15,NFLX,-0.24
2023-04-16,NFLX,-0.3
2023-04-17,NFLX,-0.3
2023-04-18,NFLX,-0.15
2023-04-19,NFLX,-0.11
2023-04-20,NFLX,-0.13
2023-04-21,NFLX,0.01
2023-04-22,NFLX,0.1
2023-04-23,NFLX,0.0
2023-04-24,NFLX,0.07
2023-04-25,NFLX,0.2
2023-04-26,NFLX,0.24
2023-04-27,NFLX,0.25
2023-04-28,NFLX,0.39
2023-04-29,NFLX,0.51
2023-04-30,NFLX,0.53
2023-05-01,NFLX,0.66
2023-05-02,NFLX,0.0
2023-05-03,NFLX,0.0
2023-05-04,NFLX,0.1
2023-05-05,NFLX,0.17
2023-05-06,NFLX,0.17
2023-05-07,NFLX,0.17
2023-05-08,NFLX,0.06
2023-05-09,NFLX,0.11
2023-05-10,NFLX,0.12
2023-05-11,NFLX,0.18
2023-05-12,NFLX,0.13
2023-05-13,NFLX,0.01
2023-05-14,NFLX,-0.09
2023-05-15,NFLX,-0.18
2023-05-16,NFLX,-0.29
2023-05-17,NFLX,0.0
2023-05-18,NFLX,-0.07
2023-05-19,NFLX,-0.12
2023-05-20,NFLX,-0.13
2023-05-21,NFLX,0.0
2023-05-22,NFLX,0.0
2023-05-23,NFLX,0.12
2023-05-24,NFLX,0.09
2023-05-25,NFLX,0.09
2023-05-26,NFLX,0.16
2023-05-27,NFLX,0.07
2023-05-28,NFLX,0.08
2023-05-29,NFLX,-0.04
2023-05-30,NFLX,-0.08
2023-05-31,NFLX,-0.14
2023-06-01,NFLX,-0.02
2023-06-02,NFLX,-0.09
2023-06-03,NFLX,0.0
2023-06-04,NFLX,0.06
2023-06-05,NFLX,0.19
2023-06-06,NFLX,0.17
2023-06-07,NFLX,0.17
2023-06-08,NFLX,0.16
2023-06-09,NFLX,0.06
2023-06-10,NFLX,-0.01
2023-06-11,NFLX,0.0
2023-06-12,NFLX,-0.07
2023-06-13,NFLX,-0.09
2023-06-14,NFLX,-0.19
2023-06-15,NFLX,-0.11
2023-06-16,NFLX,-0.11
2023-06-17,NFLX,-0.16
2023-06-18,NFLX,-0.26
2023-06-19,NFLX,-0.38
2023-06-20,NFLX,-0.34
2023-06-21,NFLX,0.0
2023-06-22,NFLX,0.05
2023-06-23,NFLX,0.0
2023-06-24,NFLX,-0.02
2023-06-25,NFLX,0.13
2023-06-26,NFLX,0.07
2023-06-27,NFLX,0.0
2023-06-28,NFLX,-0.08
2023-06-29,NFLX,-0.09
2023-06-30,NFLX,-0.23
2023-07-01,NFLX,-0.16
2023-07-02,NFLX,-0.24
2023-07-03,NFLX,-0.09
2023-07-04,NFLX,-0.24
2023-07-05,NFLX,-0.13
2023-07-06,NFLX,-0.14
2023-07-07,NFLX,-0.13
2023-07-08,NFLX,-0.24
2023-07-09,NFLX,-0.33
2023-07-10,NFLX,0.0
2023-07-11,NFLX,-0.06
2023-07-12,NFLX,-0.19
2023-07-13,NFLX,-0.24
2023-07-14,NFLX,-0.13
2023-07-15,NFLX,-0.18
2023-07-16,NFLX,-0.27
2023-07-17,NFLX,-0.27
2023-07-18,NFLX,-0.23
2023-07-19,NFLX,-0.2
2023-07-20,NFLX,-0.08
2023-07-21,NFLX,-0.12
2023-07-22,NFLX,-0.09
2023-07-23,NFLX,0.06
2023-07-24,NFLX,0.0
2023-07-25,NFLX,-0.02
2023-07-26,NFLX,0.12
2023-07-27,NFLX,0.26
2023-07-28,NFLX,0.14
2023-07-29,NFLX,0.19
2023-07-30,NFLX,0.2
2023-07-31,NFLX,0.0
2023-08-01,NFLX,-0.11
2023-08-02,NFLX,-0.16
2023-08-03,NFLX,-0.06
2023-08-04,NFLX,-0.06
2023-08-05,NFLX,-0.0
2023-08-06,NFLX,0.1
2023-08-07,NFLX,-0.03
2023-08-08,NFLX,-0.13
2023-08-09,NFLX,-0.13
2023-08-10,NFLX,-0.14
2023-08-11,NFLX,-0.06
2023-08-12,NFLX,-0.15
2023-08-13,NFLX,-0.26
2023-08-14,NFLX,-0.37
2023-08-15,NFLX,-0.49
2023-08-16,NFLX,-0.36
2023-08-17,NFLX,-0.44
2023-08-18,NFLX,-0.46
2023-08-19,NFLX,-0.43
2023-08-20,NFLX,-0.55
2023-08-21,NFLX,-0.48
2023-08-22,NFLX,-0.43
2023-08-23,NFLX,0.0
2023-08-24,NFLX,-0.02
2023-08-25,NFLX,-0.08
2023-08-26,NFLX,-0.13
2023-08-27,NFLX,-0.18
2023-08-28,NFLX,-0.22
2023-08-29,NFLX,-0.29
2023-08-30,NFLX,-0.38
2023-08-31,NFLX,-0.37
2023-09-01,NFLX,-0.51
2023-09-02,NFLX,-0.36
2023-09-03,NFLX,-0.34
2023-09-04,NFLX,0.0
2023-09-05,NFLX,-0.12
2023-09-06,NFLX,0.03
2023-09-07,NFLX,-0.08
2023-09-08,NFLX,-0.05
2023-09-09,NFLX,0.09
2023-09-10,NFLX,-0.05
2023-09-11,NFLX,-0.2
2023-09-12,NFLX,0.0
2023-09-13,NFLX,-0.15
2023-09-14,NFLX,-0.21
2023-09-15,NFLX,-0.12
2023-09-16,NFLX,-0.19
2023-09-17,NFLX,-0.21
2023-09-18,NFLX,-0.19
2023-09-19,NFLX,-0.3
2023-09-20,NFLX,-0.3
2023-09-21,NFLX,0.0
2023-09-22,NFLX,-0.02
2023-09-23,NFLX,0.13
2023-09-24,NFLX,0.16
2023-09-25,NFLX,0.06
2023-09-26,NFLX,-0.03
2023-09-27,NFLX,0.07
2023-09-28,NFLX,0.0
2023-09-29,NFLX,0.08
2023-09-30,NFLX,0.0
2023-10-01,NFLX,0.08
2023-10-02,NFLX,0.07
2023-10-03,NFLX,-0.05
2023-10-04,NFLX,-0.12
2023-10-05,NFLX,-0.19
2023-10-06,NFLX,-0.05
2023-10-07,NFLX,-0.02
2023-10-08,NFLX,0.02
2023-10-09,NFLX,0.1
2023-10-10,NFLX,0.03
2023-10-11,NFLX,-0.02
2023-10-12,NFLX,-0.16
2023-10-13,NFLX,0.0
2023-10-14,NFLX,0.02
2023-10-15,NFLX,0.0
2023-10-16,NFLX,-0.14
2023-10-17,NFLX,-0.28
2023-10-18,NFLX,-0.34
2023-10-19,NFLX,-0.32
2023-10-20,NFLX,-0.35
2023-10-21,NFLX,-0.26
2023-10-22,NFLX,-0.36
2023-10-23,NFLX,-0.51
2023-10-24,NFLX,-0.36
2023-10-25,NFLX,-0.5
2023-10-26,NFLX,-0.57
2023-10-27,NFLX,-0.55
2023-10-28,NFLX,-0.59
2023-10-29,NFLX,-0.63
2023-10-30,NFLX,0.0
2023-10-31,NFLX,-0.04
2023-11-01,NFLX,-0.14
2023-11-02,NFLX,-0.14
2023-11-03,NFLX,-0.25
2023-11-04,NFLX,-0.1
2023-11-05,NFLX,-0.12
2023-11-06,NFLX,-0.08
2023-11-07,NFLX,-0.18
2023-11-08,NFLX,-0.31
2023-11-09,NFLX,0.0
2023-11-10,NFLX,-0.01
2023-11-11,NFLX,0.0
2023-11-12,NFLX,-0.06
2023-11-13,NFLX,-0.04
2023-11-14,NFLX,-0.0
2023-11-15,NFLX,0.0
2023-11-16,NFLX,0.05
2023-11-17,NFLX,0.01
2023-11-18,NFLX,-0.09
2023-11-19,NFLX,-0.0
2023-11-20,NFLX,0.01
2023-11-21,NFLX,-0.1
2023-11-22,NFLX,-0.2
2023-11-23,NFLX,-0.12
2023-11-24,NFLX,0.0
2023-11-25,NFLX,-0.01
2023-11-26,NFLX,0.0
2023-11-27,NFLX,0.09
2023-11-28,NFLX,0.12
2023-11-29,NFLX,0.22
2023-11-30,NFLX,0.25
2023-12-01,NFLX,0.19
2023-12-02,NFLX,0.22
2023-12-03,NFLX,0.0
2023-12-04,NFLX,0.07
2023-12-05,NFLX,-0.02
2023-12-06,NFLX,0.1
2023-12-07,NFLX,0.07
2023-12-08,NFLX,-0.06
2023-12-09,NFLX,0.04
2023-12-10,NFLX,0.13
2023-12-11,NFLX,0.24
2023-12-12,NFLX,0.1
2023-12-13,NFLX,0.2
2023-12-14,NFLX,0.1
2023-12-15,NFLX,0.0
2023-12-16,NFLX,0.12
2023-12-17,NFLX,0.0
2023-12-18,NFLX,0.05
2023-12-19,NFLX,0.2
2023-12-20,NFLX,0.16
2023-12-21,NFLX,0.29
2023-12-22,NFLX,0.21
2023-12-23,NFLX,0.13
2023-12-24,NFLX,0.0
2023-12-25,NFLX,-0.04
2023-12-26,NFLX,-0.03
2023-12-27,NFLX,0.06
2023-12-28,NFLX,0.03
2023-12-29,NFLX,0.06
2023-12-30,NFLX,-0.05
2023-12-31,NFLX,-0.12
2024-01-01,NFLX,0.03
2024-01-02,NFLX,-0.11
2024-01-03,NFLX,-0.16
2024-01-04,NFLX,-0.2
2024-01-05,NFLX,-0.33
2024-01-06,NFLX,-0.35
2024-01-07,NFLX,-0.44
2024-01-08,NFLX,0.0
2024-01-09,NFLX,0.13
2024-01-10,NFLX,0.09
2024-01-11,NFLX,0.16
2024-01-12,NFLX,0.19
2024-01-13,NFLX,0.31
2024-01-14,NFLX,0.34
2024-01-15,NFLX,0.43
2024-01-16,NFLX,0.45
2024-01-17,NFLX,0.33
2024-01-18,NFLX,0.32
2024-01-19,NFLX,0.4
2024-01-20,NFLX,0.37
2024-01-21,NFLX,0.25
2024-01-22,NFLX,0.35
2024-01-23,NFLX,0.29
2024-01-24,NFLX,0.0
2024-01-25,NFLX,-0.05
2024-01-26,NFLX,0.06
2024-01-27,NFLX,-0.01
2024-01-28,NFLX,0.01
2024-01-29,NFLX,-0.1
2024-01-30,NFLX,-0.01
2024-01-31,NFLX,0.0
2024-02-01,NFLX,-0.06
2024-02-02,NFLX,0.01
2024-02-03,NFLX,0.03
2024-02-04,NFLX,-0.03
2024-02-05,NFLX,0.02
2024-02-06,NFLX,0.06
2024-02-07,NFLX,0.08
2024-02-08,NFLX,0.09
2024-02-09,NFLX,0.19
2024-02-10,NFLX,0.0
2024-02-11,NFLX,0.11
2024-02-12,NFLX,0.13
2024-02-13,NFLX,0.21
2024-02-14,NFLX,0.13
2024-02-15,NFLX,0.18
2024-02-16,NFLX,0.0
2024-02-17,NFLX,0.0
2024-02-18,NFLX,-0.1
2024-02-19,NFLX,-0.18
2024-02-20,NFLX,0.0
2024-02-21,NFLX,0.01
2024-02-22,NFLX,0.0
2024-02-23,NFLX,0.08
2024-02-24,NFLX,-0.03
2024-02-25,NFLX,0.0
2024-02-26,NFLX,0.08
2024-02-27,NFLX,-0.0
2024-02-28,NFLX,-0.01
2024-02-29,NFLX,-0.07
2024-03-01,NFLX,-0.04
2024-03-02,NFLX,-0.15
2024-03-03,NFLX,-0.29
2024-03-04,NFLX,-0.23
2024-03-05,NFLX,0.0
2024-03-06,NFLX,0.01
2024-03-07,NFLX,-0.11
2024-03-08,NFLX,-0.13
2024-03-09,NFLX,-0.04
2024-03-10,NFLX,-0.04
2024-03-11,NFLX,0.0
2024-03-12,NFLX,-0.13
2024-03-13,NFLX,-0.03
2024-03-14,NFLX,0.08
2024-03-15,NFLX,0.08
2024-03-16,NFLX,0.06
2024-03-17,NFLX,0.07
2024-03-18,NFLX,0.0
2024-03-19,NFLX,0.07
2024-03-20,NFLX,0.17
2024-03-21,NFLX,0.06
2024-03-22,NFLX,0.13
2024-03-23,NFLX,0.21
2024-03-24,NFLX,0.23
2024-03-25,NFLX,0.0
2024-03-26,NFLX,0.04
2024-03-27,NFLX,0.02
2024-03-28,NFLX,0.08
2024-03-29,NFLX,0.16
2024-03-30,NFLX,0.22
2024-03-31,NFLX,0.35
2024-04-01,NFLX,0.41
2024-04-02,NFLX,0.35
2024-04-03,NFLX,0.0
2024-04-04,NFLX,-0.07
2024-04-05,NFLX,-0.06
2024-04-06,NFLX,-0.05
2024-04-07,NFLX,0.03
2024-04-08,NFLX,0.13
2024-04-09,NFLX,0.05
2024-04-10,NFLX,-0.01
2024-04-11,NFLX,-0.05
2024-04-12,NFLX,0.04
2024-04-13,NFLX,0.04
2024-04-14,NFLX,0.07
2024-04-15,NFLX,-0.02
2024-04-16,NFLX,-0.01
2024-04-17,NFLX,0.13
2024-04-18,NFLX,0.0
2024-04-19,NFLX,-0.09
2024-04-20,NFLX,0.0
2024-04-21,NFLX,0.0
2024-04-22,NFLX,-0.08
2024-04-23,NFLX,-0.19
2024-04-24,NFLX,-0.11
2024-04-25,NFLX,-0.25
2024-04-26,NFLX,-0.1
2024-04-27,NFLX,-0.14
2024-04-28,NFLX,-0.21
2024-04-29,NFLX,-0.29
2024-04-30,NFLX,-0.37
2024-05-01,NFLX,-0.29
2024-05-02,NFLX,-0.34
2024-05-03,NFLX,-0.3
2024-05-04,NFLX,0.0
2024-05-05,NFLX,0.11
2024-05-06,NFLX,-0.0
2024-05-07,NFLX,0.03
2024-05-08,NFLX,-0.07
2024-05-09,NFLX,0.0
2024-05-10,NFLX,-0.03
2024-05-11,NFLX,0.0
2024-05-12,NFLX,-0.11
2024-05-13,NFLX,-0.06
2024-05-14,NFLX,-0.16
2024-05-15,NFLX,-0.31
2024-05-16,NFLX,-0.16
2024-05-17,NFLX,0.0
2024-05-18,NFLX,-0.07
2024-05-19,NFLX,-0.08
2024-05-20,NFLX,-0.12
2024-05-21,NFLX,-0.06
2024-05-22,NFLX,-0.19
2024-05-23,NFLX,-0.27
2024-05-24,NFLX,-0.39
2024-05-25,NFLX,-0.41
2024-05-26,NFLX,-0.3
2024-05-27,NFLX,-0.27
2024-05-28,NFLX,-0.19
2024-05-29,NFLX,-0.17
2024-05-30,NFLX,-0.13
2024-05-31,NFLX,-0.27
2024-06-01,NFLX,-0.41
2024-06-02,NFLX,-0.47
2024-06-03,NFLX,-0.35
2024-06-04,NFLX,-0.35
2024-06-05,NFLX,0.0
2024-06-06,NFLX,-0.02
2024-06-07,NFLX,-0.1
2024-06-08,NFLX,-0.01
2024-06-09,NFLX,0.05
2024-06-10,NFLX,0.0
2024-06-11,NFLX,-0.11
2024-06-12,NFLX,-0.24
2024-06-13,NFLX,0.0
2024-06-14,NFLX,0.05
2024-06-15,NFLX,0.05
2024-06-16,NFLX,0.12
2024-06-17,NFLX,0.21
2024-06-18,NFLX,0.18
2024-06-19,NFLX,0.16
2024-06-20,NFLX,0.04
2024-06-21,NFLX,-0.08
2024-06-22,NFLX,-0.18
2024-06-23,NFLX,-0.18
2024-06-24,NFLX,-0.05
2024-06-25,NFLX,0.04
2024-06-26,NFLX,0.01
2024-06-27,NFLX,-0.03
2024-06-28,NFLX,-0.02
2024-06-29,NFLX,-0.1
2024-06-30,NFLX,0.01
2024-07-01,NFLX,0.08
2024-07-02,NFLX,-0.04
2024-07-03,NFLX,0.0
2024-07-04,NFLX,-0.05
2024-07-05,NFLX,0.0
2024-07-06,NFLX,0.07
2024-07-07,NFLX,0.02
2024-07-08,NFLX,0.01
2024-07-09,NFLX,-0.07
2024-07-10,NFLX,-0.21
2024-07-11,NFLX,-0.21
2024-07-12,NFLX,0.0
2024-07-13,NFLX,0.06
2024-07-14,NFLX,-0.04
2024-07-15,NFLX,-0.16
2024-07-16,NFLX,-0.12
2024-07-17,NFLX,0.02
2024-07-18,NFLX,-0.02
2024-07-19,NFLX,0.0
2024-07-20,NFLX,0.0
2024-07-21,NFLX,0.04
2024-07-22,NFLX,0.04
2024-07-23,NFLX,0.06
2024-07-24,NFLX,0.1
2024-07-25,NFLX,-0.02
2024-07-26,NFLX,-0.11
2024-07-27,NFLX,-0.22
2024-07-28,NFLX,-0.37
2024-07-29,NFLX,-0.4
2024-07-30,NFLX,-0.33
2024-07-31,NFLX,-0.29
2024-08-01,NFLX,0.0
2024-08-02,NFLX,0.03
2024-08-03,NFLX,-0.04
2024-08-04,NFLX,-0.05
2024-08-05,NFLX,0.03
2024-08-06,NFLX,0.15
2024-08-07,NFLX,0.21
2024-08-08,NFLX,0.16
2024-08-09,NFLX,0.11
2024-08-10,NFLX,0.06
2024-08-11,NFLX,0.0
2024-08-12,NFLX,-0.13
2024-08-13,NFLX,-0.26
2024-08-14,NFLX,-0.21
2024-08-15,NFLX,-0.26
2024-08-16,NFLX,-0.31
2024-08-17,NFLX,-0.37
2024-08-18,NFLX,0.0
2024-08-19,NFLX,0.12
2024-08-20,NFLX,0.17
2024-08-21,NFLX,0.19
2024-08-22,NFLX,0.3
2024-08-23,NFLX,0.25
2024-08-24,NFLX,0.15
2024-08-25,NFLX,0.14
2024-08-26,NFLX,0.16
2024-08-27,NFLX,0.08
2024-08-28,NFLX,0.19
2024-08-29,NFLX,0.0
2024-08-30,NFLX,0.06
2024-08-31,NFLX,0.01
2024-09-01,NFLX,-0.1
2024-09-02,NFLX,-0.09
2024-09-03,NFLX,-0.2
2024-09-04,NFLX,-0.22
2024-09-05,NFLX,-0.35
2024-09-06,NFLX,-0.21
2024-09-07,NFLX,-0.14
2024-09-08,NFLX,-0.17
2024-09-09,NFLX,0.0
2024-09-10,NFLX,-0.01
2024-09-11,NFLX,0.12
2024-09-12,NFLX,0.26
2024-09-13,NFLX,0.3
2024-09-14,NFLX,0.24
2024-09-15,NFLX,0.25
2024-09-16,NFLX,0.31
2024-09-17,NFLX,0.37
2024-09-18,NFLX,0.31
2024-09-19,NFLX,0.45
2024-09-20,NFLX,0.42
2024-09-21,NFLX,0.33
2024-09-22,NFLX,0.47
2024-09-23,NFLX,0.58
2024-09-24,NFLX,0.7
2024-09-25,NFLX,0.62
2024-09-26,NFLX,0.53
2024-09-27,NFLX,0.6
2024-09-28,NFLX,0.67
2024-09-29,NFLX,0.82
2024-09-30,NFLX,0.97
2024-10-01,NFLX,0.94
2024-10-02,NFLX,0.87
2024-10-03,NFLX,0.8
2024-10-04,NFLX,0.87
2024-10-05,NFLX,0.91
2024-10-06,NFLX,1.0
2024-10-07,NFLX,1.0
2024-10-08,NFLX,1.0
2024-10-09,NFLX,1.0
2024-10-10,NFLX,0.95
2024-10-11,NFLX,1.0
2024-10-12,NFLX,1.0
2024-10-13,NFLX,1.0
2024-10-14,NFLX,1.0
2024-10-15,NFLX,0.91
2024-10-16,NFLX,0.83
2024-10-17,NFLX,0.93
2024-10-18,NFLX,0.9
2024-10-19,NFLX,0.0
2024-10-20,NFLX,0.08
2024-10-21,NFLX,0.0
2024-10-22,NFLX,-0.07
2024-10-23,NFLX,-0.02
2024-10-24,NFLX,-0.02
2024-10-25,NFLX,-0.02
2024-10-26,NFLX,-0.13
2024-10-27,NFLX,0.02
2024-10-28,NFLX,0.09
2024-10-29,NFLX,0.09
2024-10-30,NFLX,0.0
2024-10-31,NFLX,0.12
2024-11-01,NFLX,0.15
2024-11-02,NFLX,0.03
2024-11-03,NFLX,-0.04
2024-11-04,NFLX,0.0
2024-11-05,NFLX,-0.1
2024-11-06,NFLX,-0.0
2024-11-07,NFLX,0.02
2024-11-08,NFLX,-0.13
2024-11-09,NFLX,-0.24
2024-11-10,NFLX,0.0
2024-11-11,NFLX,0.05
2024-11-12,NFLX,0.03
2024-11-13,NFLX,-0.06
2024-11-14,NFLX,-0.1
2024-11-15,NFLX,-0.11
2024-11-16,NFLX,-0.09
2024-11-17,NFLX,-0.24
2024-11-18,NFLX,-0.27
2024-11-19,NFLX,0.0
2024-11-20,NFLX,0.12
2024-11-21,NFLX,0.24
2024-11-22,NFLX,0.23
2024-11-23,NFLX,0.28
2024-11-24,NFLX,0.18
2024-11-25,NFLX,0.15
2024-11-26,NFLX,0.21
2024-11-27,NFLX,0.29
2024-11-28,NFLX,0.38
2024-11-29,NFLX,0.5
2024-11-30,NFLX,0.46
2024-12-01,NFLX,0.58
2024-12-02,NFLX,0.54
2024-12-03,NFLX,0.63
2024-12-04,NFLX,0.72
2024-12-05,NFLX,0.66
2024-12-06,NFLX,0.61
2024-12-07,NFLX,0.7
2024-12-08,NFLX,0.68
2024-12-09,NFLX,0.76
2024-12-10,NFLX,0.9
2024-12-11,NFLX,0.88
2024-12-12,NFLX,0.85
2024-12-13,NFLX,1.0
2024-12-14,NFLX,0.0
2024-12-15,NFLX,0.11
2024-12-16,NFLX,0.12
2024-12-17,NFLX,0.0
2024-12-18,NFLX,0.13
2024-12-19,NFLX,0.0
2024-12-20,NFLX,-0.1
2024-12-21,NFLX,-0.04
2024-12-22,NFLX,-0.12
2024-12-23,NFLX,0.03
2024-12-24,NFLX,0.05
2024-12-25,NFLX,0.12
2024-12-26,NFLX,0.18
2024-12-27,NFLX,0.07
2024-12-28,NFLX,-0.03
2024-12-29,NFLX,-0.07
2024-12-30,NFLX,-0.16
2024-12-31,NFLX,-0.07
2025-01-01,NFLX,-0.11
2025-01-02,NFLX,-0.21
2025-01-03,NFLX,-0.22
2025-01-04,NFLX,-0.25
2025-01-05,NFLX,-0.35
2025-01-06,NFLX,-0.28
2025-01-07,NFLX,-0.4
2025-01-08,NFLX,-0.44
2025-01-09,NFLX,-0.3
2025-01-10,NFLX,-0.19
2025-01-11,NFLX,-0.28
2025-01-12,NFLX,-0.31
2025-01-13,NFLX,-0.31
2025-01-14,NFLX,-0.35
2025-01-15,NFLX,-0.25
2025-01-16,NFLX,-0.34
2025-01-17,NFLX,-0.27
2025-01-18,NFLX,-0.2
2025-01-19,NFLX,-0.33
2025-01-20,NFLX,-0.25
2025-01-21,NFLX,-0.35
2025-01-22,NFLX,-0.41
2025-01-23,NFLX,-0.44
2025-01-24,NFLX,-0.58
2025-01-25,NFLX,-0.43
2025-01-26,NFLX,-0.56
2025-01-27,NFLX,-0.66
2025-01-28,NFLX,-0.66
2025-01-29,NFLX,-0.69
2025-01-30,NFLX,-0.82
2025-01-31,NFLX,-0.86
2025-02-01,NFLX,-0.77
2025-02-02,NFLX,-0.88
2025-02-03,NFLX,-0.9
2025-02-04,NFLX,-0.77
2025-02-05,NFLX,-0.73
2025-02-06,NFLX,-0.81
2025-02-07,NFLX,-0.79
2025-02-08,NFLX,-0.78
2025-02-09,NFLX,-0.85
2025-02-10,NFLX,-0.93
2025-02-11,NFLX,-1.0
2025-02-12,NFLX,-0.88
2025-02-13,NFLX,-0.91
2025-02-14,NFLX,-1.0
2025-02-15,NFLX,-0.97
2025-02-16,NFLX,-1.0
2025-02-17,NFLX,-1.0
2025-02-18,NFLX,-0.87
2025-02-19,NFLX,-0.86
2025-02-20,NFLX,-0.8
2025-02-21,NFLX,-0.9
2025-02-22,NFLX,-0.78
2025-02-23,NFLX,-0.74
2025-02-24,NFLX,-0.68
2025-02-25,NFLX,-0.54
2025-02-26,NFLX,-0.47
2025-02-27,NFLX,-0.36
2025-02-28,NFLX,-0.39
2025-03-01,NFLX,-0.35
2025-03-02,NFLX,-0.31
2025-03-03,NFLX,-0.37
2025-03-04,NFLX,-0.51
2025-03-05,NFLX,-0.43
2025-03-06,NFLX,-0.37
2025-03-07,NFLX,-0.36
2025-03-08,NFLX,-0.49
2025-03-09,NFLX,-0.63
2025-03-10,NFLX,-0.52
2025-03-11,NFLX,-0.44
2025-03-12,NFLX,0.0
2025-03-13,NFLX,-0.11
2025-03-14,NFLX,-0.1
2025-03-15,NFLX,-0.04
2025-03-16,NFLX,-0.17
2025-03-17,NFLX,-0.08
2025-03-18,NFLX,0.0
2025-03-19,NFLX,0.11
2025-03-20,NFLX,0.18
2025-03-21,NFLX,0.12
2025-03-22,NFLX,-0.03
2025-03-23,NFLX,0.08
2025-03-24,NFLX,0.22
2025-03-25,NFLX,0.14
2025-03-26,NFLX,0.08
2025-03-27,NFLX,-0.03
2025-03-28,NFLX,-0.04
2025-03-29,NFLX,0.08
2025-03-30,NFLX,0.12
2025-03-31,NFLX,0.1
2025-04-01,NFLX,0.25
2025-04-02,NFLX,0.0
2025-04-03,NFLX,-0.11
2025-04-04,NFLX,-0.02
2025-04-05,NFLX,-0.02
2025-04-06,NFLX,-0.0
2025-04-07,NFLX,-0.08
2025-04-08,NFLX,0.05
2025-04-09,NFLX,-0.01
2025-04-10,NFLX,0.06
2025-04-11,NFLX,0.0
2025-04-12,NFLX,0.0
2025-04-13,NFLX,0.14
2025-04-14,NFLX,0.28
2025-04-15,NFLX,0.17
2025-04-16,NFLX,0.16
2025-04-17,NFLX,0.23
2025-04-18,NFLX,0.18
2025-04-19,NFLX,0.14
2025-04-20,NFLX,0.05
2025-04-21,NFLX,0.13
2025-04-22,NFLX,0.26
2025-04-23,NFLX,0.0
2025-04-24,NFLX,0.0
2025-04-25,NFLX,0.02
2025-04-26,NFLX,0.06
2025-04-27,NFLX,-0.01
